id,kategori,zorluk,soru_kisa,dogru_sik,jev_secimi,guven,sorunlu
16ab490b-45cf-43ae-bde2-7fc90977d0f1,tarih,5,Ridaniye Savaşı hangi devlete karşı yapılmıştır?,Memlükler,Bizans,0.190,0
16aefd56-3c02-4b2a-9d8f-38cf54b066c0,edebiyat,3,Sait Faik Abasıyanık'ın uzun yıllar yaşadığı ve bugün evinin müze olarak korunduğu ada han,Burgazada,Büyükada,0.020,0
16bf5a9a-44f5-493c-bc66-19f0018d9bb4,sanat,3,Empresyonizmde ressamlar neyi yakalamaya çalışmıştır?,Işığın anlık etkisini,Işığın anlık etkisini,0.760,0
16d958c0-d420-4adc-a6cb-4d0b6e1900c6,edebiyat,3,İki dizeden oluşan nazım birimine ne denir?,Beyit,Beyit,0.320,0
16c3d9d4-7678-4877-ae1d-40f00c534b7e,edebiyat,5,"""Atabetü'l Hakayık"" hangi konuda yazılmıştır?",Ahlak ve öğüt,Tarih,0.280,0
16d9b6fc-a8bf-4772-b40d-51e86ea0c4c8,sanat,2,'Logo tasarımında' aranan temel nitelik nedir?,Ayırt edicilik ve sadelik,Ayırt edicilik ve sadelik,0.970,1
16df6845-cbbb-424f-9d2a-8f27cb21948a,sanat,5,Birden çok versiyonu bulunan sembolist 'Ölüler Adası' tablosunun ressamı kimdir?,Böcklin,Böcklin,0.440,0
16e28571-e584-465b-bf72-481536fc39c0,spor,2,'Rehabilitasyon' süreci neyi hedefler?,İşlevin geri kazanılmasını,İşlevin geri kazanılmasını,0.800,0
16f85bcd-63f6-4b9d-bc21-1cfabe6bd619,genel_kultur,2,İnka uygarlığı hangi bölgede yaşamıştır?,And Dağları,Sahra,0.130,0
16fb56e6-f747-4695-a285-76514f4b84eb,sinema,4,2023 Cannes Film Festivali'nde 'Kuru Otlar Üstüne' filmiyle En İyi Kadın Oyuncu ödülünü ka,Merve Dizdar,Merve Dizdar,0.370,0
17009245-dfa3-4cb4-b21b-a4361d307954,teknoloji,5,Tasarımcı Warren Robinett'in adını gizli bir odaya saklayarak ilk ünlü 'Easter egg'lerden ,Adventure,Asteroids,0.260,0
1705aa04-f239-401e-af26-9707cea26b3c,teknoloji,3,Linux nasıl bir yazılımdır?,Açık kaynak işletim sistemi çekirdeği,Açık kaynak işletim sistemi çekirdeği,0.720,0
1707f334-be39-4ef4-85d5-6cbe58b73fa7,sinema,2,'Hababam Sınıfı' filmlerinde öğrencilerin sevgili öğretmeni Mahmut Hoca'yı canlandıran ust,Münir Özkul,Münir Özkul,0.310,0
170812c2-2c73-4d73-8cbe-a7315ace450b,muzik,3,Tekrar işaretleri ne sağlar?,Bölümün yeniden çalınmasını,Bölümün yeniden çalınmasını,0.440,0
170e875d-26fe-42cb-9bfc-d685cef51618,edebiyat,1,Tırnak işaretinin işlevi nedir?,Alıntıyı belirtmek,Cümleyi bitirmek,0.230,0
170b7125-596e-4ae2-899c-55aaaa022c8e,sinema,5,'Kurgu için pay bırakmak' ne demektir?,Kesme öncesi ve sonrası fazladan çekmek,Kesme öncesi ve sonrası fazladan çekmek,0.650,0
17132ccb-5753-47ef-b665-3ced3efeccee,genel_kultur,1,'Peanuts' çizgi dizisinde Charlie Brown'ın köpeğinin adı nedir?,Snoopy,Snoopy,0.810,1
171440b1-d2fa-4f86-8644-3e5a5c827dca,teknoloji,3,JavaScript'in web sayfasındaki rolü nedir?,Etkileşim ve davranış eklemek,Etkileşim ve davranış eklemek,0.840,1
17150372-a8e3-4d65-a75a-ea817da7d3cb,teknoloji,4,"Larry Page ile Sergey Brin'in arama motoru, Google adını almadan önce hangi adla çalışıyor",BackRub,BackRub,0.670,0
171e0e45-888e-48fc-ac9a-7667b3ec443a,edebiyat,3,Agatha Christie'nin ünlü kadın dedektifi kimdir?,Miss Marple,Miss Marple,0.690,0
171f7c28-425c-4c0d-87c2-1b67eec6be77,muzik,5,'Madrigal' hangi özelliktedir?,Çok sesli dünyevi şarkı,Tek sesli,0.260,0
1720a788-4f7c-43d4-9591-f7badff4cc56,muzik,3,Caz tarihinde 'New Orleans' neyi simgeler?,Cazın erken merkezini,Cazın erken merkezini,0.520,0
172b7396-ff15-4d01-b7a9-c17d7eca35a8,cografya,3,Türkiye'nin Ege kıyısındaki en büyük limanı hangi ildedir?,İzmir,İzmir,0.710,0
173b4d24-db08-47fb-8625-9d0741ab0452,sanat,4,Gravür baskıda kullanılan temel araç nedir?,Kazıyıcı,Pena,0.230,0
1734ba66-a818-4986-8e9e-e60bd245cc96,muzik,4,Stravinski'nin skandal yaratan balesi hangisidir?,Bahar Ayini,Kuğu Gölü,0.200,0
173cdae3-8ca2-4096-803f-1fef2232df29,teknoloji,3,Netflix 1997'de kurulduğunda ilk olarak hangi hizmeti sunuyordu?,Postayla DVD kiralama,Postayla DVD kiralama,0.540,0
1748a23e-18d4-4b73-95ff-e97df77c98f1,teknoloji,5,'Merge conflict' ne zaman oluşur?,Aynı satır iki dalda değişince,Aynı satır iki dalda değişince,0.470,0
174b3850-a680-4b80-b1d6-fb88fdd903bb,sinema,4,Yılmaz Güney hangi alanda tanınır?,Yönetmen ve oyuncu,Yönetmen ve oyuncu,0.870,1
174b4f11-c7d7-42e5-a25d-fb59a26977b9,tarih,2,Birleşmiş Milletler hangi yıl kuruldu?,1945,1945,0.790,0
175135a5-ac47-43da-a7f3-9dc91c286df9,spor,4,Squash hangi ortamda oynanır?,Duvarlı kapalı kort,Açık çim,0.290,0
175acbaa-815c-4ed3-b8c1-267bff8c5ea9,cografya,2,Harita okumada ilk bakılması gereken öğe nedir?,"Başlık, ölçek ve lejant","Başlık, ölçek ve lejant",0.950,1
17554fe0-f978-4675-9298-5ca58df9c699,teknoloji,3,'İzin' (permission) dosyada neyi belirler?,Kimin ne yapabileceğini,Kimin ne yapabileceğini,0.360,0
175e4d1c-ec51-4909-b757-5e04efde7260,sanat,3,Rembrandt hangi ülkenin ressamıdır?,Hollanda,Fransa,0.180,0
1764f3b0-00ec-4110-ae54-f41d7107280e,tarih,3,'Blitzkrieg' hangi savaş yöntemidir?,Hızlı ve birleşik saldırı,Hızlı ve birleşik saldırı,0.850,1
176c14b8-63b1-4174-b86f-e3f06f97ed4d,cografya,2,"Norveç, İsveç ve Danimarka'nın bulunduğu bölgeye ne ad verilir?",İskandinavya,İskandinavya,0.450,0
17663069-0807-4db6-a116-664c5d880bb2,sanat,3,Pop art hangi öğelerden beslenir?,Popüler kültür,Popüler kültür,0.480,0
176c97fe-ae79-4f85-942d-035baea66082,sinema,5,'LUT' renk düzenlemede ne yapar?,Renk dönüşümü uygular,Kadraj keser,0.210,0
177b2861-71c7-4e2c-9275-f54b1e0364b2,sinema,2,Arka planda görünen ek oyunculara ne denir?,Figüran,Başrol,0.350,0
1779c629-c3db-46ac-8504-011f4069de8a,muzik,4,'Sahne planı' konserde neyi gösterir?,Çalgı ve ekipman yerleşimini,Set listesini,0.270,0
177cd2db-38a2-4112-a8b8-7595ae9cf6fc,bilim,1,İnsülin hormonu neyi düzenler?,Kan şekerini,Vücut ısısını,0.360,0
177d1ef3-f446-47eb-a9f1-3c5d59662b2e,sinema,4,'Mekân keşfi' (recce) ne zaman yapılır?,Çekim öncesinde,Vizyonda,0.180,0
177fe539-073c-49f1-ac04-33a352045d2d,spor,3,Üç adım atlamanın aşamaları hangileridir?,"Sıçrama, adım, atlama","Atlama, koşu, dönüş",0.150,0
17807d51-4fc5-4749-bd1e-76348ea95510,bilim,4,Yörünge periyodunun karesinin yarı büyük eksenin küpüyle orantılı olduğunu hangi yasa beli,Kepler'in üçüncü yasası,Kepler'in üçüncü yasası,0.370,0
1785c130-ddf7-47d7-b548-72d61f793f17,sinema,5,Sinemada 'diegetik müzik' nedir?,Film dünyasının içinde çalan müzik,Film dünyasının içinde çalan müzik,0.320,0
178854d7-1d69-4fa2-8064-f908a4af2603,sanat,3,Haute couture ne anlama gelir?,Kişiye özel üst düzey terzilik,Kişiye özel üst düzey terzilik,0.650,0
179c9910-1437-4d3d-80cc-9dac7cdc7566,tarih,4,Osmanlı'ya matbaayı resmi olarak getiren kişi kimdir?,İbrahim Müteferrika,Evliya Çelebi,0.220,0
179d0757-f5af-479f-827a-e94a7e92a2a8,genel_kultur,3,Fields Madalyası hangi alanda verilir?,Matematik,Barış,0.190,0
17ab3a47-7988-410f-a1b9-f6e2eca78450,cografya,5,Türkiye'nin en uzun karayolu tünellerinden Ovit Tüneli hangi illeri bağlar?,Rize ve Erzurum,Bolu ve Düzce,0.140,0
179d8bb2-0d44-47c5-8cce-7083a3644af4,genel_kultur,4,Bir gros kaç adettir?,144,120,0.220,0
17b30bce-001b-481d-a2e8-e61f4b2dffc5,cografya,4,Yedigöller Milli Parkı hangi ilimizdedir?,Bolu,Zonguldak,0.160,0
17b8c13d-3704-48b6-b45c-0cfb887b4662,edebiyat,2,'Harry Potter' serisinde Harry'nin kar beyazı baykuşunun adı nedir?,Hedwig,Fawkes,0.430,0
17c2a32a-8718-4248-9d80-f25ff34bc51e,cografya,3,Kuzey Denizi hangi ülkelerin kıyısındadır?,İngiltere ve Norveç,İspanya ve Fas,0.050,0
17c8a0a8-632c-4180-b502-30f50e0a4305,teknoloji,5,'ETL' süreci neyi ifade eder?,"Çıkarma, dönüştürme, yükleme","Çıkarma, dönüştürme, yükleme",0.650,0
17c321a3-1bb9-4dfe-870a-92e9ef81f492,sinema,5,'DCP' sinemada neyi ifade eder?,Dijital gösterim paketini,Kamera türünü,0.230,0
17d506f9-76c5-4a29-9d8c-eec380ece76b,sanat,3,Van Gogh'u yıllarca maddi olarak destekleyen ve onunla yüzlerce mektup yazışan kardeşinin ,Theo,Wil,0.110,0
17d6cc39-5b6c-4206-b508-c931db0f4355,spor,3,'Elektronik puanlama' hangi branşlarda kullanılır?,Eskrim ve taekwondo,Eskrim ve taekwondo,0.940,1
17d916e2-0600-4ae6-b8fe-7478fa56daf7,sanat,4,'Üslup analizi' neye bakar?,Biçimsel özelliklere,Biçimsel özelliklere,0.560,0
17da390a-69c3-431d-844f-6a0e4a5497fb,cografya,2,Mardin hangi bölgemizde yer alır?,Güneydoğu Anadolu,İç Anadolu,0.100,0
17e40777-100f-4966-8bd7-156ec2b30a92,sinema,3,'Pan'ın Labirenti' (2006) filminin yönetmeni kimdir?,Guillermo del Toro,Alfonso Cuarón,0.230,0
17dc2711-a7ef-4da0-aec4-2f8e80d46561,bilim,3,Uranüs gezegenini 1781'de keşfeden gökbilimci kimdir?,William Herschel,Clyde Tombaugh,0.220,0
17e81ebe-13f4-41db-9b16-f01636bf5948,sinema,5,Sovyet sinemacı Lev Kuleşov'un ünlü deneyi hangi sinema unsurunun gücünü göstermiştir?,Kurgu,Işık,0.220,0
17f14c41-3a75-47dd-8a24-598bf80c0d0a,teknoloji,5,NTT DoCoMo için 1999'da 176 emojilik ünlü seti tasarlayan kişi kimdir?,Shigetaka Kurita,Shigeru Miyamoto,0.350,0
17f91a3f-ed3f-46c5-900e-f3a46cad9b6a,edebiyat,3,'Sefiller' hangi ülke edebiyatının eseridir?,Fransız,İngiliz,0.150,0
17f972df-8bc4-4e93-9032-a4f2980d4cf5,bilim,2,Bitkilerde su kaybına ne denir?,Terleme,Fotosentez,0.080,0
1801aa80-cb56-4029-9f8a-ac70c4946a06,tarih,2,Hindistan'ın bağımsızlık hareketinin sembol ismi kimdir?,Mahatma Gandhi,Mahatma Gandhi,0.740,0
18005b54-f403-4a91-9ca7-b35e654e4320,muzik,2,Taylor Swift'in hayranları genellikle hangi adla anılır?,Swifties,Swifties,0.470,0
18056bf3-80a1-4c0c-9480-3e176caea913,sanat,3,Lascaux mağara resimleri hangi ülkededir?,Fransa,Fransa,0.290,0
1806371f-dfb3-40fd-8377-9716878a40e3,muzik,4,'Uzatma bağı' iki aynı notayı ne yapar?,Sürelerini toplar,Sürelerini toplar,0.300,0
180be9d0-e689-4b68-ac50-491c1b51e445,spor,4,Basketbolda bir periyot FIBA kurallarına göre kaç dakikadır?,10,10,0.700,0
180ccbfc-0f89-4e55-ab85-f87ef7985b24,sanat,4,'Trienal' hangi aralıkla yapılır?,Üç yıl,Dört yıl,0.180,0
18116f38-5708-4a90-9fc2-d0dfc39cf0c0,edebiyat,2,Roald Dahl'ın 'Charlie'nin Çikolata Fabrikası'nda fabrikanın gizemli sahibi kimdir?,Willy Wonka,Willy Wonka,0.810,1
1815a3d2-50f6-4fe3-a1c1-5b1845a1d716,sanat,3,'Şadırvan' hangi işlevi görür?,Abdest için su sağlama,Abdest için su sağlama,0.720,0
18197858-ee8a-40aa-aa3c-4709db6af598,sanat,5,Édouard Manet'nin kardeşi Eugène ile evlenen izlenimci kadın ressam kimdir?,Berthe Morisot,Berthe Morisot,0.470,0
18133765-28a0-45f2-ae14-c3f658a25276,sinema,2,Sinemada 'açık son' izleyiciye ne bırakır?,Yorumlama boşluğu,Net bir cevap,0.120,0
182a45b8-d7a5-4c0f-ba8a-4021ff5fff51,muzik,4,Nota değerlerinden birlik nota kaç dörtlük nota eder?,Dört,Dört,0.720,0
1829a753-86f7-4cbd-90d7-39a58fa69a32,teknoloji,3,"Web sitesinde ""responsive tasarım"" ne demektir?",Ekran boyutuna uyum sağlaması,Ekran boyutuna uyum sağlaması,0.990,1
182e0533-c1d8-4556-aa87-497c46c27219,cografya,2,Türkiye'nin biyoçeşitlilik bakımından zengin olmasının nedeni nedir?,Farklı iklim ve yer şekilleri,Farklı iklim ve yer şekilleri,0.720,0
182e8dfd-c08b-4df4-b4c8-130bc46a83d4,cografya,3,Oba yerleşmesi hangi yaşam biçimiyle ilgilidir?,Göçebe hayvancılık,Göçebe hayvancılık,0.490,0
1832bf02-de1d-469c-9249-fdcd25b15639,muzik,5,Gluck'un opera reformunun ilk örneği sayılan 1762 tarihli operası hangisidir?,Orfeo ed Euridice,Orfeo ed Euridice,0.510,0
183e764e-31ac-4ca1-ae4d-e71e5d50a605,sinema,2,'Sinematik evren' ne sağlar?,Filmlerin ortak dünyada geçmesi,Filmlerin ortak dünyada geçmesi,0.940,1
184d813d-6573-4317-9c29-2b1700c4c7cd,muzik,3,'Country' müziğinde tipik çalgı hangisidir?,Banjo,Ney,0.180,0
184fe629-a61a-4b90-96bc-b6ddd4093e50,sanat,5,'Monotip' baskıda kaç kopya elde edilir?,Tek,Tek,0.370,0
1850ca7a-d4e2-4c77-99c0-c8155ec45d30,edebiyat,3,'Distopik roman' neyi anlatır?,Karanlık bir gelecek düzenini,İdeal düzeni,0.110,0
185f8053-1caf-45a3-a443-89a9c550d99d,spor,2,Formula 1'de siyah-beyaz damalı bayrak neyi gösterir?,Yarışın bitişini,Kırmızı bayrağı,0.100,0
18649e70-ada2-4c16-95b9-b9d501380c2d,spor,4,'Badmintonda bir set' kaç sayıdır?,21,15,0.160,0
1864db5e-ecbb-444c-a936-063ef40a3fce,muzik,3,'Darbuka' hangi çalgı grubundadır?,Vurmalı,Telli,0.300,0
18690b30-df04-496c-9e5b-e570db0bfa0e,cografya,2,Üçüncül ekonomik faaliyet hangisidir?,Hizmet,Hizmet,0.760,0
18693944-5365-4f87-b7fa-9bd012a0b119,bilim,3,Kan hangi organda üretilir?,Kemik iliği,Kemik iliği,0.410,0
186c34da-ccf3-473a-8dea-ec26296982c5,muzik,1,'Müzik videosu' hangi işlevi görür?,Görsel anlatım ve tanıtım,Görsel anlatım ve tanıtım,0.630,0
1876e0fa-51f9-4796-b518-5f5d1ec824c7,teknoloji,2,Bir uygulamanın 'gizlilik politikası' neyi açıklar?,Hangi verinin nasıl işlendiğini,Hangi verinin nasıl işlendiğini,0.800,0
1878dfbd-24ee-448b-9d55-54916373c406,sanat,3,'Renk sıcaklığı' neyi belirtir?,Sıcak soğuk algısını,Parlaklığı,0.250,0
187bd2bd-7dbf-48b1-9575-5cfcf633ce7c,muzik,3,Tenor hangi ses grubudur?,İnce erkek sesi,Kalın erkek sesi,0.170,0
187fae23-a528-4653-a32a-722d8fa89711,tarih,4,Frigyalıların ünlü kralı kimdir?,Midas,Krezüs,0.320,0
18805512-eea8-497a-8e62-353aead48e63,sinema,2,'Karayip Korsanları' filmlerinde Kaptan Jack Sparrow'un gemisinin adı nedir?,Siyah İnci,Beyaz Martı,0.170,0
188b88c8-3abb-4bf5-b805-ed4b6499409d,muzik,2,Flamenko hangi ülkenin müziğidir?,İspanya,İtalya,0.240,0
188bc81c-bbdf-4f6d-8453-7006871f7895,sanat,4,'Render' işlemi ne üretir?,Nihai görüntüyü,Işığı,0.270,0
18755a44-afa9-4406-90c8-0bd614b32bb9,sinema,4,Bir sahnede 'göz hattı eşlemesi' neyi sağlar?,Bakışların tutarlı görünmesini,Bakışların tutarlı görünmesini,0.590,0
188f6b5f-d87b-4642-9d70-3a65597f1822,edebiyat,4,Beckett'in 'Godot'yu Beklerken' oyununda Vladimir ile birlikte bekleyen karakter kimdir?,Estragon,Estragon,0.340,0
18932e52-70e1-4634-97a9-a7ebf110c7df,genel_kultur,2,Kapadokya hangi bölgemizdedir?,İç Anadolu,İç Anadolu,0.330,0
18a9280c-88b5-4cb3-957f-aba77c262b67,spor,1,Trambolin hangi spor dalında kullanılır?,Jimnastik,Güreş,0.130,0
18a94c6c-9c8b-44b1-9970-a4d9e7f0c482,genel_kultur,2,Lüks saat markası Rolex bugün hangi ülkenin markasıdır?,İsviçre,Almanya,0.260,0
18af49cd-2745-4f6a-80e4-5e0621ed47c5,bilim,4,2015'te Plüton'un yakınından geçerek ayrıntılı görüntülerini çeken uzay sondası hangisidir,New Horizons,Voyager 2,0.220,0
18b43af8-f022-4c71-99f9-79fd028cc409,cografya,4,Serbest liman uygulaması ne sağlar?,Gümrük kolaylıklarıyla ticaret çekmeyi,Gümrük kolaylıklarıyla ticaret çekmeyi,0.830,1
18b87be8-ae36-4834-a0b2-e9101a1f4c64,muzik,4,Pentatonik dizi kaç sesten oluşur?,Beş,Yedi,0.140,0
18bfb0ff-4087-4d04-af15-dfda8df20623,bilim,1,Güneşten Dünya'ya ısı hangi yolla gelir?,Işıma,Işıma,0.450,0
18c41e71-e6e5-4df2-9515-f0af6966a255,bilim,2,İpek Yolu üzerindeki kervanların temel taşıma hayvanı hangisiydi?,Deve,Fil,0.320,0
18c47e72-e180-4717-8903-8425eb29010a,tarih,4,Kalinga Savaşı'nın yıkımından sonra Budizm'i benimseyen Maurya imparatoru kimdir?,Aşoka,Aşoka,0.800,0
18c6132e-6d72-4146-8e45-f0c33c3985c2,muzik,2,"Müzikte ""cover"" ne anlama gelir?",Başka sanatçının eserini yeniden yorumlamak,Yeni beste,0.300,0
18cabfb7-9e1b-4ec8-b92d-c7ff1e6a1cb5,sanat,4,1666 Büyük Yangını'ndan sonra yeniden inşa edilen St Paul's Katedrali'nin mimarı kimdir?,Christopher Wren,Christopher Wren,0.770,0
18cdda98-5b9d-489c-928f-ade878e22c40,edebiyat,4,Yahya Kemal Beyatlı hangi ölçüyü ustaca kullanmıştır?,Aruz,Hece,0.310,0
18cf4c6c-8076-4491-b304-939590b77961,sinema,3,"""You talkin' to me?"" repliği hangi film karakterine aittir?",Travis Bickle,Jake LaMotta,0.140,0
18d7b31a-1931-409a-bb83-eaf614612aa5,spor,4,'Forma numarası tahsisi' neye göre yapılır?,Kulüp ve lig kurallarına,Kulüp ve lig kurallarına,0.560,0
18dcad5b-8db4-4196-af25-404792dac05b,cografya,4,Manyas Gölü hangi özelliğiyle korunmaktadır?,Kuş göç yolu üzerinde olması,Kuş göç yolu üzerinde olması,0.520,0
18e28acf-2f47-4ed3-8744-b2b735067bdb,cografya,3,Venedik hangi denize açılır?,Adriyatik Denizi,Ege,0.060,0
18ebf081-b3da-424e-b40f-f573a8edd766,bilim,2,Tuzun (sofra tuzu) kimyasal formülü nedir?,NaCl,NaCl,0.460,0
18eb6d5d-49a1-4dd7-a14d-d0e6c528f101,cografya,4,Sri Lanka ile Hindistan arasındaki dar deniz alanı nasıl anılır?,Palk Boğazı,Malakka,0.110,0
18ed0218-ad23-4e98-9abe-072fae090dad,sinema,5,Yol filminin Cannes'da kazandığı ödül hangisidir?,Altın Palmiye,Oscar,0.320,0
18ef5b88-2ee1-4421-be1e-24db33d2e064,muzik,3,Müzikte 'forte' ne anlama gelir?,Güçlü,Hızlı,0.260,0
18faa40a-8d46-45dd-b32d-ee10bec9aac2,tarih,2,Berlin Duvarı hangi yıl yıkıldı?,1989,1989,0.470,0
18ffaade-6efd-44e9-96d5-edf3abcb276b,cografya,3,Yer kabuğunun en dış katmanına ne ad verilir?,Litosfer,Çekirdek,0.220,0
18fb47a0-777a-4917-ba5b-2ae96d3ea2e8,muzik,3,'Akustik bilimi' müzikte neyi açıklar?,Sesin fiziksel davranışını,Sesin fiziksel davranışını,0.400,0
18ff56a6-8d81-43cd-be80-ce5b8dede4df,sanat,4,Henri Matisse hangi akımla anılır?,Fovizm,Barok,0.130,0
1905e770-9f7d-425e-8e7d-01dd7b7e0341,cografya,3,Edirne hangi ülkelerle sınır komşusudur?,Yunanistan ve Bulgaristan,Yunanistan ve Bulgaristan,0.530,0
1906643a-30a8-40c0-83f7-ca8fc901477e,tarih,1,Napolyon hangi ülkenin imparatoru olmuştur?,Fransa,Fransa,0.710,0
190d27a5-4da1-41eb-b3d2-1462f3ee9c28,sanat,2,Manzara resminin İngilizce karşılığı hangi kavramla anılır?,Landscape,Landscape,0.500,0
191e918e-7a4a-4a1a-8e1a-47efc10dae00,muzik,3,Ülkesinin ulusal simgelerinden biri hâline gelen 'Finlandia' senfonik şiirinin bestecisi k,Jean Sibelius,Jean Sibelius,0.730,0
190e1a81-5cd5-454a-ab72-130258e6173f,cografya,3,Ölüdeniz hangi ilimizdedir?,Muğla,İzmir,0.150,0
1916b3ff-03c6-45b1-9620-cef8121a00c8,genel_kultur,3,Dünyanın çevresini dolaşan ilk sefere kim önderlik etmiştir?,Macellan,Kristof Kolomb,0.230,0
191fb085-f187-438d-9cff-b33f3f5ed737,cografya,2,Tuz Gölü hangi bölgemizdedir?,İç Anadolu,İç Anadolu,0.560,0
1929c5c4-fd98-45c6-8f6a-73d8479f05c7,edebiyat,4,'İvan Denisoviç'in Bir Günü' kime aittir?,Soljenitsin,Soljenitsin,0.490,0
192b2de9-c5dd-4cc2-9f28-e5ba22259780,spor,4,UEFA Kupası kazanan ilk Türk takımı hangisidir?,Galatasaray,Galatasaray,0.690,0
1929ee37-2149-46c0-a928-a9ba349bf4c2,genel_kultur,3,Uluslararası Adalet Divanı hangi şehirde bulunur?,Lahey,Brüksel,0.230,0
192fcc63-12b5-4208-b9d8-e1ab78770abf,edebiyat,3,'Serbest nazım' neyi bırakır?,Ölçü ve uyak zorunluluğunu,Ölçü ve uyak zorunluluğunu,0.710,0
19337dd8-5a55-4df8-b697-23b7386dc70a,bilim,2,'Biyoyakıt' neyden elde edilir?,Biyokütleden,Biyokütleden,0.420,0
19374bf2-cec3-45af-817f-c325d18d3886,tarih,1,Amerikan İç Savaşı'nda kuzeyin lideri olan başkan kimdir?,Abraham Lincoln,George Washington,0.390,0
193d9091-abcb-4f18-b0b2-32877a0376a7,cografya,1,Çin'in başkenti neresidir?,Pekin,Pekin,0.550,0
1945fcff-cfaf-46d8-8bfe-4cbe0118a2c2,cografya,3,Alçak basınç merkezinde hava nasıl hareket eder?,Yükselir,Yükselir,0.350,0
1948ac96-3f7e-4a7c-8738-00e7f9e3d878,cografya,3,Türkiye'de yaz kuraklığının en belirgin olduğu bölge hangisidir?,Akdeniz,Marmara,0.120,0
19485fff-1634-4064-8b89-5cbb2fcfc9bc,tarih,3,Lidyalılar tarihte ilk kez neyi kullanmıştır?,Parayı,Tekerleği,0.080,0
194717e6-e661-4eaf-99a6-4c8131865100,tarih,3,Osmanlı mimarisinde Süleymaniye Külliyesi hangi şehirdedir?,İstanbul,İstanbul,0.820,1
194c646c-a9e1-4c3a-9697-8714acacdd64,tarih,3,Selçuklularda 'kervansaray' ne işe yarardı?,Tüccar konaklaması,Medrese,0.290,0
194c3f90-b88d-477e-8c03-572b6b44d17a,sinema,2,'Çözülme' bölümü ne yapar?,Sonrasını bağlar,Karakter tanıtır,0.180,0
194d67e3-5394-4d50-adf1-30787fb212fc,cografya,2,Endonezya'nın başkenti hangisidir?,Cakarta,Cakarta,0.860,1
19519f26-184a-496b-a9f2-774eb366b638,genel_kultur,2,Alkollü araç kullanmanın en temel riski nedir?,Tepki süresinin uzaması,Tepki süresinin uzaması,0.650,0
195de4ae-a473-46f1-8749-1d17f5dd9570,cografya,1,Alpler sıradağları hangi kıtadadır?,Avrupa,Asya,0.230,0
194d8a61-446b-4e16-bf65-1d52670e00ba,sinema,3,'Geleceğe Dönüş' filminde DeLorean'ın zamanda yolculuk için ulaşması gereken hız saatte ka,88,120,0.160,0
1961e4b1-befa-45c4-a8b3-57af07cee6c4,bilim,2,Hipotezin özelliği nedir?,Sınanabilir olması,Sınanabilir olması,0.500,0
19667cb5-18f0-4676-92eb-0046f94df89d,bilim,2,Mitoz bölünme sonucunda ne oluşur?,İki özdeş hücre,İki özdeş hücre,0.470,0
196aa758-6075-462f-9323-09e93f2576f2,edebiyat,4,'Battalname' hangi tür bir anlatıdır?,Dinî kahramanlık destanı,Dinî kahramanlık destanı,0.510,0
1980eb75-af69-4eb4-9390-4b955e7d43fd,edebiyat,3,Romanda 'çevre' unsuru neyi kapsar?,Mekân ve toplumsal ortamı,Mekân ve toplumsal ortamı,0.350,0
19736f26-1d77-45aa-81c7-d9370a609df7,bilim,2,Elektrik direncinin birimi nedir?,Ohm,Watt,0.260,0
197fb2e6-9af4-4e6a-ab3e-4518c893f766,bilim,4,Euler'in 1736'da çözerek çizge kuramını başlattığı problem hangi şehrin köprüleriyle ilgil,Königsberg,Königsberg,0.850,1
19705903-1f6e-4465-96da-f1111ce7b8d4,edebiyat,2,'Epik şiir' neyi anlatır?,Kahramanlık ve büyük olayları,Kahramanlık ve büyük olayları,0.580,0
19827296-6c53-46ab-b87a-ca3a15ab4b2e,cografya,2,Bir bölgede tarım ürünü çeşitliliğinin fazla olması neyi gösterir?,İklim çeşitliliğini,İklim çeşitliliğini,0.520,0
19876e52-8544-4d0c-b61e-8760ebb35ab6,muzik,5,'Füg' hangi dönemin tipik biçimidir?,Barok,Klasik,0.120,0
198bc500-a569-46b5-bff7-6ccc7b9a5dc0,sanat,4,'Eser etiketi' hangi bilgileri içerir?,Sanatçı teknik ve tarih,Sanatçı teknik ve tarih,0.880,1
19923f04-e4ab-4428-84bc-5c6f287f1c25,cografya,2,Toprak kirliliğinin başlıca kaynağı nedir?,Sanayi atığı ve tarım kimyasalları,Sanayi atığı ve tarım kimyasalları,0.900,1
198d453d-65fd-42b9-b403-c605b37ac71d,sanat,3,Siyah-beyaz fotoğrafta neye dikkat edilir?,Ton ve kontrast,Renk profili,0.290,0
198e8688-7bda-40cd-88a5-77b5753f531c,sinema,2,Sessiz sinemanın en tanınmış komedyeni kimdir?,Charlie Chaplin,Charlie Chaplin,0.510,0
